id,status,speaker,podcast,text
0418b971-6ccc-4170-92c5-26f531f09460,pending,Scott Howe,Marketecture,"I think we're entering a world of democratization and collaboration. The world is open, and those that try to wrap things up in exclusives, that world is kind of the last decade."
85176b4c-8066-4b38-b13a-94d1d8aebf4f,pending,Scott Howe,Marketecture,"The crazy thing is that five year interval, regardless of whether any company has said that cookies are going away or not going away, cookies have kind of gone away."
a4605e64-ff34-45c3-8968-2b445475c074,pending,Scott Howe,Marketecture,"For 20 years, the owners of data on either side did not reap the benefits. Instead, it all flowed to the black boxes in the middle who disintermediated the ends where the value was actually created."
5dc3870a-f81a-48d4-9c33-db5fd0d4c4d3,pending,Scott Howe,Marketecture,"AI is eating the industry, and anytime you can get better decisions, more efficiency, everyone's going to pursue that. But what's missing is it is really hard, and AI puts complexity on steroids."
1549fbf9-0068-49af-827d-abea1908f0d4,pending,Scott Howe,Marketecture,What's the way to ensure that you're absolutely going to win? It's to bet on every horse.
fa6c73d9-2ce0-4d26-a99b-e5961dc9f3f3,pending,Scott Howe,Marketecture,"The average creative production time went from ten weeks to film a commercial down to thirty-six minutes, and the actual video feeds were indistinguishable."
f0dfb1ef-17ed-4e95-a4b9-84aa8f5033aa,pending,Scott Howe,Marketecture,We live in a signal future that A.I. is going to be powered. The winners will have access to the most valuable signals.
d9b31735-3cb3-4a11-9957-a1469692661b,pending,Scott Howe,Marketecture,The most valuable information in the world sits behind the firewalls of all the major marketers and publishers. It's the proprietary data that evokes the magic when combined across multiple parties.
47c5ed85-807f-47bc-af6f-68fca8aa9c64,pending,Unknown,Marketecture,"We've ended up in a very strange place because of the UX design of answer engines. This isn't an AI problem, this is a UX problem."
48d4a49f-551d-4889-8b4a-1684a0515023,pending,Jonathan Roberts,Marketecture,"Nobody has yet acknowledged or agreed or tried to untrain a model from a publisher. Once you've cut the deal, your stuff's in the model."
afc25047-2d7e-4ca8-beea-9d523e1e5de9,pending,Jonathan Roberts,Marketecture,"A good RFP response looks at the RFP and says, oh, that's not actually what they want. That's what they think they want. Now let's think about what they actually want."
8f29a211-815c-4a22-997a-576f118b5576,pending,Jonathan Roberts,Marketecture,"A huge amount of the question is, which are the things that were hard and now easy? What can you automate? What can you get help with? What really helps people move forward?"
1a8c9419-2a90-40c4-8f06-37cfcadd8596,pending,Unknown,Marketecture,"The web is falling apart because of ad blocking and spidering and AI-ing. When you combine content monetization protocol with server-side ad insertion, you're putting a ring fence around your website with tolls and moats."
3d4f3355-513c-4494-9705-45c710f90c4f,pending,Unknown,Marketecture,"If everyone gets the majority answer, nobody gets the minority answer. We are all minority. We all have minority needs in various aspects of our life because we're actually all unique and very different."
8a11be20-2651-4e09-81b7-78e3e755c99b,pending,Jonathan Roberts,Marketecture,There isn't a marketplace for information until you stop people getting it for free. Step one is block.
94f71cd3-21e5-43cf-9d8e-2f902c180537,pending,Jonathan Roberts,Marketecture,"The output of an AI system is average by definition. We didn't get into this business to write average content. If all we've managed to do is create AI content farms, that's not progress, that's backsliding."
03c5b9a8-a5ab-4ba7-9f41-abffb8b234d7,pending,Matthew Goldstein,Marketecture,"I think OpenAI lost control of the core LLM and something changed. It degraded, it wasn't as good. Something changed and then Gemini got so much better and then people started to switch."
4687a88b-1c1f-40f8-96fe-ffc577a1e813,pending,Matthew Goldstein,Marketecture,"If you're buying out-of-home, you're never gonna buy a bot, right? When you buy publisher traffic right now, there are bots in there. You buy out-of-home, you're buying real people."
57e6fabb-c188-4443-b9e0-6359337ac625,pending,Matthew Goldstein,Marketecture,"I think it gets really, really small. You're swapping ads for payment, and it's like the newspapers; it gets really small and it's probably older people who have not evolved to using an LLM for their news."
7c895f5a-2278-464b-a19e-f69cc6f702f0,pending,Matthew Goldstein,Marketecture,"I believe that there'll be two webs. There'll be the human web and the agentic web. The human web will be people like Ari. The agentic web is your agent doing it, increasing traffic by 5 or 10x."
ad4172d3-e86c-4acc-bb05-025c254154d1,pending,Matthew Goldstein,Marketecture,My big thing is how do publishers get paid for the content that is being stolen by all the big foundational models over the past three plus years?
5c3d9978-77ed-410d-ad81-996acfcb723c,pending,Matthew Goldstein,Marketecture,"The new world order is all happening in front of us. If AI answers had to be paid for as you go, it would be a total dagger to the heart of Google's model."
0b36b7a2-4b8f-4ce4-9720-e928dfe56721,pending,Matthew Goldstein,Marketecture,"If there's 10 million publishers today, in two, three, four years, there's gonna be 50, 60, 70% less. The content will be so rich and so good that agents or a marketplace will find a way to pay for this content."
bef01711-1888-4ac9-836a-8975cf0d3f02,pending,Matthew Goldstein,Marketecture,"At 59 years old, I'm at the end of my career. I don't give a shit. It's like Logan's Run; it hits 60 in the media business, they just kill you."
ce444337-2581-4170-995b-36d9abeaacb2,pending,Matthew Goldstein,Marketecture,"I think OpenAI lost control of the core LLM, and something changed. It degraded. It wasn't as good. And then Gemini got so much better. That's why he called the code red."
fc7ebfdf-9021-40f6-aff3-bc79a26f3007,pending,Matthew Goldstein,Marketecture,"I think the future of the ad business for publishers gets really, really small. You're swapping ads for payments, and it's like the newspapers."
e09dd492-716a-41dc-a3cc-fd9e5bc670f0,pending,Matthew Goldstein,Marketecture,"If there's a 10 million publishers today, in two, three, four years, there's going to be 50, 60, 70% less. The content will be so rich and so good that agents or a marketplace will find a way to pay for this content."
eed37bf6-ad1c-44b4-84a6-5f19740dfe99,pending,Matthew Goldstein,Marketecture,"At 59 years old, I'm at the end of my career. I don't give a shit. It's like Logan's run. You hit 60 in the media business, they just kill you."
13b272b4-9b43-432b-8abc-5a5cb07754e7,pending,Eric,Marketecture,Two things agencies are good at: coming up with new names for their own agencies and figuring out how to give some random mid-level manager a CEO title.
89c2efc0-8767-4a77-bb2c-e07e7a692e38,pending,Matthew Goldstein,Marketecture,"The new world order is all happening in front of us. If AI answers had to be paid for as you go, that's a total dagger to the heart of Google's model."
fc06a6da-a2a1-4290-bbe7-e2c11bedc510,pending,Matthew Goldstein,Marketecture,"I believe that there'll be two webs. There'll be the human web and the agentic web. The human web will be people going to a homepage of a website, and the agentic web is your agent doing it for you."
9b01c9c9-3477-495b-a6c8-c3457a125c59,pending,Matthew Goldstein,Marketecture,How do publishers get paid for the content that is being stolen by all the big foundational models over the past three plus years? That's all I care about.
95dc9983-4274-4530-9b04-7c7716d74d37,pending,Corey,The Aperiam Podcast,"It's a real art, and I don't think people sort of appreciate how hard it is to really understand how to cascade change and use people to affect it."
a0f5068b-2c67-4a6a-bf81-bd574402ab80,pending,Jenna Griffith,The Aperiam Podcast,"Too many executives find communication to be a chore and they don't realize how much it helps them down the line. If you don't do it consistently, you end up with a lot of other problems."
936e446e-2316-4b82-9b05-dd1e38117630,pending,Jenna,The Aperiam Podcast,"I really value talking to the people that actually do the work. They're usually the least embroiled in politics and agenda, and their success is tied to executing well."
faaff3f4-a38d-416e-b6a0-9ae26c694e73,pending,Corey,The Aperiam Podcast,"The number one thing is don't claim to know things you don't know. You're never going to be perfectly informed, so be willing to understand you're going to have gaps in your knowledge."
2b210990-fac0-4c1f-9a41-597768cc4fb4,pending,Jenna Griffith,The Aperiam Podcast,He got a job as the A.I. expert whose role it is to A.I. himself out of a job. I thought that was just fascinating.
08b0071b-ce65-43cd-aecb-c508de214c2c,pending,Jenna Griffith,The Aperiam Podcast,"I've never fired someone too soon. It's a pattern I've seen too many times. As soon as it's in your head, it's too late."
c3344930-6d01-43b6-8219-69bc866ffac3,pending,Jenna Griffith,The Aperiam Podcast,"I think, Joe, you love, you know, it's 3% of the world's GDP is what comes from marketing. It's all the same flywheel, just coming at it in different places."
b8e54b86-f401-4c50-a683-1de6cf362982,pending,Corey,The Aperiam Podcast,"If I'm the smartest person in the room, there's a problem with the room. I always want to have much smarter people around me to help figure out and work through things."
